Date,CountOfPersons
2019-11-30 07:10:00,1
2019-11-30 07:15:00,0
2019-11-30 07:20:00,1
2019-11-30 07:25:00,0
2019-11-30 07:30:00,0
2019-11-30 07:35:00,0
2019-11-30 07:40:00,1
2019-11-30 07:45:00,2
2019-11-30 07:50:00,0
2019-11-30 07:55:00,0
2019-11-30 08:00:00,0
2019-11-30 08:05:00,0
2019-11-30 08:10:00,0
2019-11-30 08:15:00,1
2019-11-30 08:20:00,4
2019-11-30 08:25:00,0
2019-11-30 08:30:00,0
2019-11-30 08:35:00,2
2019-11-30 08:40:00,0
2019-11-30 08:45:00,0
2019-11-30 08:50:00,0
2019-11-30 08:55:00,0
2019-11-30 09:00:00,0
2019-11-30 09:05:00,1
2019-11-30 09:10:00,3
2019-11-30 09:15:00,2
2019-11-30 09:20:00,2
2019-11-30 09:25:00,0
2019-11-30 09:30:00,0
2019-11-30 09:35:00,1
2019-11-30 09:40:00,1
2019-11-30 09:45:00,1
2019-11-30 09:50:00,0
2019-11-30 09:55:00,0
2019-11-30 10:00:00,1
2019-11-30 10:05:00,1
2019-11-30 10:10:00,3
2019-11-30 10:15:00,0
2019-11-30 10:20:00,0
2019-11-30 10:25:00,0
2019-11-30 10:30:00,0
2019-11-30 10:35:00,0
2019-11-30 10:40:00,2
2019-11-30 10:45:00,0
2019-11-30 10:50:00,4
2019-11-30 10:55:00,2
2019-11-30 11:00:00,2
2019-11-30 11:05:00,5
2019-11-30 11:10:00,5
2019-11-30 11:15:00,7
2019-11-30 11:20:00,9
2019-11-30 11:25:00,14
2019-11-30 11:30:00,7
2019-11-30 11:35:00,11
2019-11-30 11:40:00,15
2019-11-30 11:45:00,10
2019-11-30 11:50:00,18
2019-11-30 11:55:00,11
2019-11-30 12:00:00,7
2019-11-30 12:05:00,22
2019-11-30 12:10:00,11
2019-11-30 12:15:00,16
2019-11-30 12:20:00,18
2019-11-30 12:25:00,10
2019-11-30 12:30:00,13
2019-11-30 12:35:00,7
2019-11-30 12:40:00,11
2019-11-30 12:45:00,4
2019-11-30 12:50:00,2
2019-11-30 12:55:00,4
2019-11-30 13:00:00,0
2019-11-30 13:05:00,3
2019-11-30 13:10:00,2
2019-11-30 13:15:00,0
2019-11-30 13:20:00,0
2019-11-30 13:25:00,0
2019-11-30 13:30:00,0
2019-11-30 13:35:00,0
2019-11-30 13:40:00,0
2019-11-30 13:45:00,0
2019-11-30 13:50:00,0
2019-11-30 13:55:00,0
2019-11-30 14:00:00,0
2019-11-30 14:05:00,0
2019-11-30 14:10:00,2
