Date,CountOfPersons
2019-11-30 11:30:00,151
2019-11-30 11:35:00,83
2019-11-30 11:40:00,99
2019-11-30 11:45:00,102
2019-11-30 11:50:00,53
2019-11-30 11:55:00,76
2019-11-30 12:00:00,84
2019-11-30 12:05:00,72
2019-11-30 12:10:00,57
2019-11-30 12:15:00,34
2019-11-30 12:20:00,43
2019-11-30 12:25:00,46
2019-11-30 12:30:00,143
2019-11-30 12:35:00,51
2019-11-30 12:40:00,41
2019-11-30 12:45:00,26
2019-11-30 12:50:00,22
2019-11-30 12:55:00,9
2019-11-30 13:00:00,8
2019-11-30 13:05:00,1
2019-11-30 13:10:00,3
2019-11-30 13:15:00,0
2019-11-30 13:20:00,1
2019-11-30 13:25:00,4
2019-11-30 13:30:00,2
2019-11-30 13:35:00,0
2019-11-30 13:40:00,0
2019-11-30 13:45:00,0
2019-11-30 13:50:00,1
2019-11-30 13:55:00,1
2019-11-30 14:00:00,0
2019-11-30 14:05:00,1
2019-11-30 14:10:00,1
2019-11-30 14:15:00,0
2019-11-30 14:20:00,0
2019-11-30 14:25:00,0
2019-11-30 14:30:00,0
2019-11-30 14:35:00,0
2019-11-30 14:40:00,0
2019-11-30 14:45:00,0
2019-11-30 14:50:00,1
2019-11-30 14:55:00,0
2019-11-30 15:00:00,1
