Date,CountOfPersons
2019-08-31 09:45:00,3
2019-08-31 09:50:00,0
2019-08-31 09:55:00,0
2019-08-31 10:00:00,0
2019-08-31 10:05:00,0
2019-08-31 10:10:00,0
2019-08-31 10:15:00,1
2019-08-31 10:20:00,0
2019-08-31 10:25:00,0
2019-08-31 10:30:00,0
2019-08-31 10:35:00,0
2019-08-31 10:40:00,0
2019-08-31 10:45:00,0
2019-08-31 10:50:00,0
2019-08-31 10:55:00,0
2019-08-31 11:00:00,0
2019-08-31 11:05:00,0
2019-08-31 11:10:00,0
2019-08-31 11:15:00,0
2019-08-31 11:20:00,0
2019-08-31 11:25:00,0
2019-08-31 11:30:00,0
2019-08-31 11:35:00,0
2019-08-31 11:40:00,0
2019-08-31 11:45:00,0
2019-08-31 11:50:00,2
2019-08-31 11:55:00,0
2019-08-31 12:00:00,0
2019-08-31 12:05:00,0
2019-08-31 12:10:00,3
2019-08-31 12:15:00,1
2019-08-31 12:20:00,12
2019-08-31 12:25:00,1
2019-08-31 12:30:00,0
2019-08-31 12:35:00,1
2019-08-31 12:40:00,0
2019-08-31 12:45:00,1
