Date,CountOfPersons
2019-07-16 18:30:00,18
2019-07-16 18:35:00,12
2019-07-16 18:40:00,9
2019-07-16 18:45:00,4
2019-07-16 18:50:00,15
2019-07-16 18:55:00,9
2019-07-16 19:00:00,15
2019-07-16 19:05:00,8
2019-07-16 19:10:00,7
2019-07-16 19:15:00,26
2019-07-16 19:20:00,19
2019-07-16 19:25:00,36
2019-07-16 19:30:00,20
2019-07-16 19:35:00,28
2019-07-16 19:40:00,24
2019-07-16 19:45:00,25
2019-07-16 19:50:00,41
2019-07-16 19:55:00,20
2019-07-16 20:00:00,18
2019-07-16 20:05:00,26
2019-07-16 20:10:00,24
2019-07-16 20:15:00,31
2019-07-16 20:20:00,8
2019-07-16 20:25:00,3
2019-07-16 20:30:00,4
2019-07-16 20:35:00,2
2019-07-16 20:40:00,2
2019-07-16 20:45:00,0
2019-07-16 20:50:00,2
2019-07-16 20:55:00,6
2019-07-16 21:00:00,2
