Date,CountOfPersons
2020-01-29 17:55:00,33
2020-01-29 18:00:00,99
2020-01-29 18:05:00,84
2020-01-29 18:10:00,97
2020-01-29 18:15:00,99
2020-01-29 18:20:00,95
2020-01-29 18:25:00,51
2020-01-29 18:30:00,12
2020-01-29 18:35:00,9
2020-01-29 18:40:00,10
2020-01-29 18:45:00,11
2020-01-29 18:50:00,20
2020-01-29 18:55:00,7
2020-01-29 19:00:00,59
2020-01-29 19:05:00,49
2020-01-29 19:10:00,8
2020-01-29 19:15:00,16
2020-01-29 19:20:00,25
2020-01-29 19:25:00,11
2020-01-29 19:30:00,10
2020-01-29 19:35:00,9
2020-01-29 19:40:00,19
2020-01-29 19:45:00,46
2020-01-29 19:50:00,43
2020-01-29 19:55:00,3
2020-01-29 20:00:00,11
2020-01-29 20:05:00,13
2020-01-29 20:10:00,8
2020-01-29 20:15:00,15
2020-01-29 20:20:00,5
2020-01-29 20:25:00,2
2020-01-29 20:30:00,1
2020-01-29 20:35:00,0
2020-01-29 20:40:00,0
2020-01-29 20:45:00,1
