Date,CountOfPersons
2019-10-26 08:55:00,1
2019-10-26 09:00:00,0
2019-10-26 09:05:00,0
2019-10-26 09:10:00,0
2019-10-26 09:15:00,0
2019-10-26 09:20:00,0
2019-10-26 09:25:00,0
2019-10-26 09:30:00,0
2019-10-26 09:35:00,0
2019-10-26 09:40:00,0
2019-10-26 09:45:00,0
2019-10-26 09:50:00,0
2019-10-26 09:55:00,2
2019-10-26 10:00:00,0
2019-10-26 10:05:00,0
2019-10-26 10:10:00,0
2019-10-26 10:15:00,0
2019-10-26 10:20:00,0
2019-10-26 10:25:00,0
2019-10-26 10:30:00,0
2019-10-26 10:35:00,1
2019-10-26 10:40:00,0
2019-10-26 10:45:00,0
2019-10-26 10:50:00,0
2019-10-26 10:55:00,0
2019-10-26 11:00:00,14
2019-10-26 11:05:00,2
2019-10-26 11:10:00,20
2019-10-26 11:15:00,12
2019-10-26 11:20:00,25
2019-10-26 11:25:00,22
2019-10-26 11:30:00,40
2019-10-26 11:35:00,73
2019-10-26 11:40:00,83
2019-10-26 11:45:00,59
2019-10-26 11:50:00,138
2019-10-26 11:55:00,136
2019-10-26 12:00:00,224
2019-10-26 12:05:00,245
2019-10-26 12:10:00,366
2019-10-26 12:15:00,429
2019-10-26 12:20:00,525
2019-10-26 12:25:00,497
2019-10-26 12:30:00,510
2019-10-26 12:35:00,553
2019-10-26 12:40:00,359
2019-10-26 12:45:00,244
2019-10-26 12:50:00,167
2019-10-26 12:55:00,109
2019-10-26 13:00:00,34
2019-10-26 13:05:00,44
2019-10-26 13:10:00,22
2019-10-26 13:15:00,3
2019-10-26 13:20:00,6
2019-10-26 13:25:00,6
2019-10-26 13:30:00,0
2019-10-26 13:35:00,6
2019-10-26 13:40:00,1
2019-10-26 13:45:00,3
2019-10-26 13:50:00,2
2019-10-26 13:55:00,0
2019-10-26 14:00:00,1
