Date,CountOfPersons
2019-11-30 08:25:00,1
2019-11-30 08:30:00,1
2019-11-30 08:35:00,7
2019-11-30 08:40:00,4
2019-11-30 08:45:00,0
2019-11-30 08:50:00,0
2019-11-30 08:55:00,0
2019-11-30 09:00:00,3
2019-11-30 09:05:00,7
2019-11-30 09:10:00,3
2019-11-30 09:15:00,5
2019-11-30 09:20:00,8
2019-11-30 09:25:00,11
2019-11-30 09:30:00,5
2019-11-30 09:35:00,12
2019-11-30 09:40:00,4
2019-11-30 09:45:00,4
2019-11-30 09:50:00,6
2019-11-30 09:55:00,14
2019-11-30 10:00:00,20
2019-11-30 10:05:00,16
2019-11-30 10:10:00,19
2019-11-30 10:15:00,12
2019-11-30 10:20:00,16
2019-11-30 10:25:00,12
2019-11-30 10:30:00,14
2019-11-30 10:35:00,19
2019-11-30 10:40:00,2
2019-11-30 10:45:00,4
2019-11-30 10:50:00,2
2019-11-30 10:55:00,2
2019-11-30 11:00:00,3
2019-11-30 11:05:00,91
2019-11-30 11:10:00,245
2019-11-30 11:15:00,71
2019-11-30 11:20:00,109
2019-11-30 11:25:00,119
2019-11-30 11:30:00,125
2019-11-30 11:35:00,140
2019-11-30 11:40:00,167
2019-11-30 11:45:00,252
2019-11-30 11:50:00,257
2019-11-30 11:55:00,329
2019-11-30 12:00:00,398
2019-11-30 12:05:00,540
2019-11-30 12:10:00,582
2019-11-30 12:15:00,564
2019-11-30 12:20:00,586
2019-11-30 12:25:00,621
2019-11-30 12:30:00,589
2019-11-30 12:35:00,596
2019-11-30 12:40:00,586
2019-11-30 12:45:00,385
2019-11-30 12:50:00,310
2019-11-30 12:55:00,110
2019-11-30 13:00:00,79
2019-11-30 13:05:00,28
2019-11-30 13:10:00,46
2019-11-30 13:15:00,9
2019-11-30 13:20:00,22
2019-11-30 13:25:00,11
2019-11-30 13:30:00,7
2019-11-30 13:35:00,6
2019-11-30 13:40:00,5
2019-11-30 13:45:00,7
2019-11-30 13:50:00,5
2019-11-30 13:55:00,10
2019-11-30 14:00:00,4
2019-11-30 14:05:00,3
2019-11-30 14:10:00,0
2019-11-30 14:15:00,3
